date,time,batteryVoltage,batteryCurrent,panelVoltage,panelPower
25/3/2015,11:26:26 AM,26030,1000,30750,28
25/3/2015,11:26:26 AM,26030,1000,31400,28
25/3/2015,11:26:27 AM,26030,1000,32010,29
25/3/2015,11:26:27 AM,26030,1000,30860,29
25/3/2015,11:26:28 AM,26030,1000,31030,28
25/3/2015,11:26:28 AM,26030,1100,32320,29
25/3/2015,11:26:28 AM,26040,1100,33910,29
25/3/2015,11:26:29 AM,26040,1100,33200,30
25/3/2015,11:26:29 AM,26040,1100,32970,30
25/3/2015,11:26:30 AM,26040,1100,33590,30
25/3/2015,11:26:30 AM,26040,1000,31960,29
25/3/2015,11:26:31 AM,26040,1000,30410,29
25/3/2015,11:26:31 AM,26030,1000,30170,28
25/3/2015,11:26:32 AM,26030,1100,31650,28
25/3/2015,11:26:32 AM,26030,1000,31510,29
25/3/2015,11:26:33 AM,26040,1000,30730,28
25/3/2015,11:26:33 AM,26040,1100,32260,29
25/3/2015,11:26:34 AM,26040,1100,33960,30
25/3/2015,11:26:34 AM,26040,1100,32710,30
25/3/2015,11:26:35 AM,26040,1100,32700,30
25/3/2015,11:26:35 AM,26040,1000,33650,29
25/3/2015,11:26:36 AM,26040,1100,33600,30
25/3/2015,11:26:36 AM,26040,1100,33980,30
25/3/2015,11:26:37 AM,26040,1100,33290,30
25/3/2015,11:26:37 AM,26040,1100,34260,30
25/3/2015,11:26:38 AM,26040,1100,34160,30
25/3/2015,11:26:38 AM,26040,1100,33100,31
25/3/2015,11:26:39 AM,26040,1100,30960,30
25/3/2015,11:26:39 AM,26040,1100,32420,30
25/3/2015,11:26:40 AM,26040,1100,34960,30
25/3/2015,11:26:40 AM,26040,1100,33570,30
25/3/2015,11:26:41 AM,26040,1100,35300,30
25/3/2015,11:26:41 AM,26040,1100,32810,31
25/3/2015,11:26:42 AM,26040,1100,31630,30
25/3/2015,11:26:43 AM,26040,1100,34290,31
25/3/2015,11:26:43 AM,26040,1100,34930,30
25/3/2015,11:26:43 AM,26060,1100,33640,31
25/3/2015,11:26:44 AM,26060,1100,32410,31
25/3/2015,11:26:44 AM,26050,1100,32330,31
25/3/2015,11:26:45 AM,26060,1100,33780,31
25/3/2015,11:26:45 AM,26060,1100,35020,31
25/3/2015,11:26:46 AM,26040,1000,36020,30
25/3/2015,11:26:46 AM,26050,1100,35230,30
25/3/2015,11:26:47 AM,26060,1100,34750,31
25/3/2015,11:26:47 AM,26060,1100,35350,30
25/3/2015,11:26:48 AM,26080,1100,34840,30
25/3/2015,11:26:48 AM,26090,1100,33370,31
25/3/2015,11:26:49 AM,26090,1100,33690,31
25/3/2015,11:26:49 AM,26080,1100,35110,31
25/3/2015,11:26:50 AM,26040,1000,36380,30
25/3/2015,11:26:50 AM,26080,1100,35160,30
25/3/2015,11:26:51 AM,26090,1100,33900,31
25/3/2015,11:26:51 AM,26090,1200,33870,31
25/3/2015,11:26:52 AM,26090,1100,32460,31
25/3/2015,11:26:52 AM,26090,1100,31300,31
25/3/2015,11:26:53 AM,26080,1100,30350,30
25/3/2015,11:26:53 AM,26060,1100,30830,29
25/3/2015,11:26:54 AM,26090,1100,33880,29
25/3/2015,11:26:54 AM,25910,0,41630,7
25/3/2015,11:26:55 AM,25900,200,41030,5
25/3/2015,11:26:55 AM,25900,400,40310,9
25/3/2015,11:26:55 AM,25950,800,38810,16
25/3/2015,11:26:56 AM,25980,1000,36990,24
25/3/2015,11:26:56 AM,26000,1100,34940,28
25/3/2015,11:26:57 AM,26030,1100,34310,29
25/3/2015,11:26:57 AM,26030,1100,33710,30
25/3/2015,11:26:58 AM,26030,1100,34550,30
25/3/2015,11:26:58 AM,26030,1100,32880,30
25/3/2015,11:26:59 AM,26030,1100,31450,29
25/3/2015,11:26:59 AM,26030,1100,31870,29
25/3/2015,11:27:00 AM,26030,1000,33300,29
25/3/2015,11:27:00 AM,26030,1000,34710,29
25/3/2015,11:27:01 AM,26030,900,36360,28
25/3/2015,11:27:01 AM,26030,1000,34710,28
25/3/2015,11:27:02 AM,26030,1000,33430,29
25/3/2015,11:27:02 AM,26040,1000,33700,29
25/3/2015,11:27:03 AM,26040,1000,34470,28
25/3/2015,11:27:03 AM,26030,1000,34390,28
25/3/2015,11:27:04 AM,26030,1000,34670,27
25/3/2015,11:27:04 AM,26030,1000,34520,27
25/3/2015,11:27:05 AM,26030,1000,34020,27
25/3/2015,11:27:05 AM,26030,1000,33120,27
25/3/2015,11:27:06 AM,26030,1000,34440,27
25/3/2015,11:27:06 AM,26000,900,35120,26
25/3/2015,11:27:07 AM,26020,900,34320,26
25/3/2015,11:27:07 AM,26020,900,33550,26
25/3/2015,11:27:08 AM,26010,900,31920,26
25/3/2015,11:27:08 AM,25980,900,30660,25
25/3/2015,11:27:09 AM,25980,900,30150,25
25/3/2015,11:27:09 AM,25980,900,30780,24
25/3/2015,11:27:10 AM,25980,900,31430,25
25/3/2015,11:27:10 AM,25980,800,30370,24
25/3/2015,11:27:11 AM,25980,900,31050,24
25/3/2015,11:27:11 AM,25850,0,41130,13
25/3/2015,11:27:12 AM,25840,100,41090,4
25/3/2015,11:27:12 AM,25830,300,40170,6
25/3/2015,11:27:13 AM,25850,400,39180,10
25/3/2015,11:27:13 AM,25900,800,36710,18
25/3/2015,11:27:14 AM,25900,800,35780,22
25/3/2015,11:27:14 AM,25910,800,33780,23
25/3/2015,11:27:15 AM,25910,800,33410,23
25/3/2015,11:27:15 AM,25910,800,31870,23
25/3/2015,11:27:16 AM,25910,800,32430,23
25/3/2015,11:27:16 AM,25910,800,33660,23
25/3/2015,11:27:17 AM,25910,800,33550,23
25/3/2015,11:27:17 AM,25910,800,34680,22
25/3/2015,11:27:18 AM,25910,800,33780,22
25/3/2015,11:27:18 AM,25910,800,33510,22
25/3/2015,11:27:19 AM,25910,800,35500,22
25/3/2015,11:27:20 AM,25900,700,36550,21
25/3/2015,11:27:20 AM,25900,700,35730,20
25/3/2015,11:27:20 AM,25910,800,33850,21
25/3/2015,11:27:21 AM,25910,800,33580,21
25/3/2015,11:27:21 AM,25910,800,32950,21
25/3/2015,11:27:22 AM,25910,700,31320,21
25/3/2015,11:27:22 AM,25910,700,30110,21
25/3/2015,11:27:23 AM,25910,700,28790,20
25/3/2015,11:27:23 AM,25900,700,29740,20
25/3/2015,11:27:24 AM,25900,700,30770,20
25/3/2015,11:27:24 AM,25900,800,32190,21
25/3/2015,11:27:25 AM,25900,700,31470,21
25/3/2015,11:27:25 AM,25900,700,30200,20
25/3/2015,11:27:26 AM,25900,700,29190,19
25/3/2015,11:27:26 AM,25880,700,30590,19
25/3/2015,11:27:27 AM,25780,0,39370,14
25/3/2015,11:27:27 AM,25780,0,40680,4
25/3/2015,11:27:28 AM,25780,200,39810,5
25/3/2015,11:27:28 AM,25780,400,38940,9
25/3/2015,11:27:29 AM,25830,600,36220,15
25/3/2015,11:27:29 AM,25830,700,34900,18
25/3/2015,11:27:30 AM,25830,700,33060,19
25/3/2015,11:27:30 AM,25830,700,33240,19
25/3/2015,11:27:31 AM,25830,700,31980,20
25/3/2015,11:27:31 AM,25830,700,30500,19
25/3/2015,11:27:32 AM,25830,700,29630,19
25/3/2015,11:27:33 AM,25830,700,30770,18
25/3/2015,11:27:33 AM,25740,0,40540,7
25/3/2015,11:27:34 AM,25720,100,40310,3
25/3/2015,11:27:34 AM,25760,300,39250,6
25/3/2015,11:27:36 AM,25770,500,37440,11
25/3/2015,11:27:37 AM,25780,700,35310,16
25/3/2015,11:27:37 AM,25780,700,33140,18
25/3/2015,11:27:38 AM,25790,600,32850,18
25/3/2015,11:27:38 AM,25780,700,33040,19
25/3/2015,11:27:38 AM,25790,700,35260,18
25/3/2015,11:27:39 AM,25780,600,35720,18
25/3/2015,11:27:41 AM,25780,700,34530,18
25/3/2015,11:27:41 AM,25780,700,32750,18
25/3/2015,11:27:42 AM,25790,700,32990,18
25/3/2015,11:27:42 AM,25800,700,31720,19
25/3/2015,11:27:42 AM,25780,700,32000,18
25/3/2015,11:27:43 AM,25790,700,33010,18
25/3/2015,11:27:43 AM,25800,700,32850,19
25/3/2015,11:27:44 AM,25790,700,34810,18
25/3/2015,11:27:44 AM,25780,600,36330,18
25/3/2015,11:27:44 AM,25780,700,35120,18
25/3/2015,11:27:45 AM,25790,700,32880,19
25/3/2015,11:27:45 AM,25790,700,32990,19
25/3/2015,11:27:45 AM,25800,700,32400,19
25/3/2015,11:27:46 AM,25800,600,30940,19
25/3/2015,11:27:46 AM,25790,600,29810,18
25/3/2015,11:27:47 AM,25780,600,28510,18
25/3/2015,11:27:47 AM,25780,700,29870,18
25/3/2015,11:27:48 AM,25790,700,31110,18
25/3/2015,11:27:48 AM,25800,700,32510,19
25/3/2015,11:27:48 AM,25810,700,31640,20
25/3/2015,11:27:49 AM,25820,700,32460,20
25/3/2015,11:27:49 AM,25820,700,31740,20
25/3/2015,11:27:50 AM,25820,700,30370,19
25/3/2015,11:27:50 AM,25820,700,31320,19
25/3/2015,11:27:51 AM,25830,700,32850,20
25/3/2015,11:27:53 AM,25830,700,31290,20
25/3/2015,11:27:54 AM,25830,700,29990,20
25/3/2015,11:27:54 AM,25820,700,29390,19
25/3/2015,11:27:54 AM,25830,700,30240,19
25/3/2015,11:27:55 AM,25830,700,30230,20
25/3/2015,11:27:55 AM,25830,700,29230,20
25/3/2015,11:27:56 AM,25820,700,29440,19
25/3/2015,11:27:56 AM,25830,700,30450,20
25/3/2015,11:27:56 AM,25830,700,31720,20
25/3/2015,11:27:57 AM,25830,700,33250,21
25/3/2015,11:27:57 AM,25830,800,33300,21
25/3/2015,11:27:58 AM,25830,700,34950,21
25/3/2015,11:27:58 AM,25830,700,36080,20
25/3/2015,11:27:58 AM,25830,700,35520,20
25/3/2015,11:27:59 AM,25830,800,33350,21
25/3/2015,11:27:59 AM,25830,800,33520,21
25/3/2015,11:28:00 AM,25830,800,32370,22
25/3/2015,11:28:00 AM,25830,800,30970,21
25/3/2015,11:28:00 AM,25830,800,31750,21
25/3/2015,11:28:01 AM,25830,800,31050,21
25/3/2015,11:28:01 AM,25840,700,29890,21
25/3/2015,11:28:02 AM,25850,700,28980,21
25/3/2015,11:28:02 AM,25850,800,31490,21
25/3/2015,11:28:03 AM,25720,0,41070,6
25/3/2015,11:28:03 AM,25720,100,40650,4
25/3/2015,11:28:04 AM,25750,400,39660,8
25/3/2015,11:28:04 AM,25770,600,38090,13
25/3/2015,11:28:04 AM,25780,800,35680,19
25/3/2015,11:28:05 AM,25830,800,33510,22
25/3/2015,11:28:05 AM,25830,800,33520,22
25/3/2015,11:28:06 AM,25830,800,32630,23
25/3/2015,11:28:06 AM,25830,800,33520,22
25/3/2015,11:28:06 AM,25850,800,33550,22
25/3/2015,11:28:07 AM,25850,800,34650,22
25/3/2015,11:28:07 AM,25840,800,33520,22
25/3/2015,11:28:08 AM,25830,800,33000,22
25/3/2015,11:28:08 AM,25830,800,31610,22
25/3/2015,11:28:08 AM,25840,800,33250,22
25/3/2015,11:28:09 AM,25840,800,32490,22
25/3/2015,11:28:09 AM,25840,800,33560,22
25/3/2015,11:28:10 AM,25840,800,33470,22
25/3/2015,11:28:10 AM,25850,800,35640,22
25/3/2015,11:28:11 AM,25840,800,36070,21
25/3/2015,11:28:11 AM,25840,800,34530,22
25/3/2015,11:28:11 AM,25830,800,33470,22
25/3/2015,11:28:12 AM,25830,800,33110,22
25/3/2015,11:28:12 AM,25850,800,31520,22
25/3/2015,11:28:13 AM,25850,800,32320,22
25/3/2015,11:28:13 AM,25850,800,33720,22
25/3/2015,11:28:14 AM,25850,800,33480,22
25/3/2015,11:28:14 AM,25850,800,33810,22
25/3/2015,11:28:15 AM,25850,800,33650,22
25/3/2015,11:28:15 AM,25850,800,32800,22
25/3/2015,11:28:16 AM,25850,800,33470,23
25/3/2015,11:28:16 AM,25850,800,33650,22
25/3/2015,11:28:17 AM,25850,800,33100,23
25/3/2015,11:28:17 AM,25850,800,31560,23
25/3/2015,11:28:18 AM,25850,800,32290,22
25/3/2015,11:28:18 AM,25850,800,33630,23
25/3/2015,11:28:19 AM,25850,900,33490,23
25/3/2015,11:28:19 AM,25850,800,31900,23
25/3/2015,11:28:20 AM,25850,800,32720,22
25/3/2015,11:28:20 AM,25850,800,33780,22
25/3/2015,11:28:21 AM,25850,800,33650,23
25/3/2015,11:28:21 AM,25850,800,33550,23
25/3/2015,11:28:22 AM,25850,800,33680,23
25/3/2015,11:28:22 AM,25860,800,32340,23
25/3/2015,11:28:23 AM,25850,800,30810,23
25/3/2015,11:28:24 AM,25850,800,29990,22
25/3/2015,11:28:24 AM,25850,700,28720,21
25/3/2015,11:28:25 AM,25850,800,31380,22
25/3/2015,11:28:25 AM,25780,0,41200,7
25/3/2015,11:28:25 AM,25770,100,40880,4
25/3/2015,11:28:26 AM,25770,300,39830,8
25/3/2015,11:28:26 AM,25770,600,38400,13
25/3/2015,11:28:27 AM,25830,800,36030,20
25/3/2015,11:28:27 AM,25830,800,34070,22
25/3/2015,11:28:28 AM,25830,800,33750,23
25/3/2015,11:28:28 AM,25850,800,32960,23
25/3/2015,11:28:29 AM,25850,800,31420,23
25/3/2015,11:28:29 AM,25850,900,32850,23
25/3/2015,11:28:30 AM,25850,900,33680,24
25/3/2015,11:28:30 AM,25850,900,32210,24
25/3/2015,11:28:31 AM,25850,800,30870,23
25/3/2015,11:28:31 AM,25850,800,30100,23
25/3/2015,11:28:32 AM,25850,800,30200,22
25/3/2015,11:28:32 AM,25780,0,39770,18
25/3/2015,11:28:33 AM,25750,0,41340,5
25/3/2015,11:28:33 AM,25770,200,40650,5
25/3/2015,11:28:34 AM,25770,400,39780,9
25/3/2015,11:28:34 AM,25820,800,37450,17
25/3/2015,11:28:35 AM,25830,900,36120,22
25/3/2015,11:28:35 AM,25850,900,33950,24
25/3/2015,11:28:36 AM,25850,900,33860,25
25/3/2015,11:28:36 AM,25850,900,32220,25
25/3/2015,11:28:37 AM,25850,900,32120,25
25/3/2015,11:28:37 AM,25850,900,33630,25
25/3/2015,11:28:38 AM,25860,900,34180,25
25/3/2015,11:28:38 AM,25880,900,34180,26
25/3/2015,11:28:39 AM,25900,900,34070,26
25/3/2015,11:28:39 AM,25900,900,34310,26
25/3/2015,11:28:40 AM,25900,900,34230,26
25/3/2015,11:28:40 AM,25900,1000,33880,26
25/3/2015,11:28:41 AM,25900,1000,33780,26
25/3/2015,11:28:41 AM,25900,1000,34360,26
25/3/2015,11:28:42 AM,25900,1000,34400,27
25/3/2015,11:28:42 AM,25900,1000,34080,27
25/3/2015,11:28:43 AM,25910,1000,34320,27
25/3/2015,11:28:43 AM,25910,1000,33550,28
25/3/2015,11:28:44 AM,25910,1000,34260,28
25/3/2015,11:28:44 AM,25910,1000,34610,27
25/3/2015,11:28:44 AM,25910,1000,34530,27
25/3/2015,11:28:45 AM,25940,1000,33900,28
25/3/2015,11:28:45 AM,25960,1000,32330,28
25/3/2015,11:28:46 AM,25960,1000,31020,28
25/3/2015,11:28:46 AM,25950,900,30230,28
25/3/2015,11:28:47 AM,25960,1000,32290,28
25/3/2015,11:28:47 AM,25800,0,41730,8
25/3/2015,11:28:48 AM,25780,100,41380,4
25/3/2015,11:28:49 AM,25830,400,40450,9
25/3/2015,11:28:49 AM,25830,700,39120,15
25/3/2015,11:28:50 AM,25900,1000,37120,23
25/3/2015,11:28:50 AM,25900,1100,35350,27
25/3/2015,11:28:51 AM,25910,1100,34500,30
25/3/2015,11:28:51 AM,25930,1100,35130,30
25/3/2015,11:28:52 AM,25960,1100,35130,30
25/3/2015,11:28:52 AM,25960,1100,34000,31
25/3/2015,11:28:53 AM,25960,1200,33120,31
25/3/2015,11:28:53 AM,25960,1100,34790,31
25/3/2015,11:28:54 AM,25970,1000,36080,30
25/3/2015,11:28:54 AM,25980,1100,35090,31
25/3/2015,11:28:54 AM,25980,1100,33580,31
25/3/2015,11:28:55 AM,25980,1200,32720,31
25/3/2015,11:28:55 AM,25980,1100,34400,31
25/3/2015,11:28:56 AM,25990,1100,35340,31
25/3/2015,11:28:56 AM,26000,1200,35370,31
25/3/2015,11:28:57 AM,26030,1200,34080,32
25/3/2015,11:28:57 AM,26030,1100,33080,32
25/3/2015,11:28:58 AM,26030,1200,34690,32
25/3/2015,11:28:58 AM,26030,1000,36230,31
25/3/2015,11:28:59 AM,26030,1200,35220,31
25/3/2015,11:28:59 AM,26030,1200,33680,32
25/3/2015,11:29:00 AM,26030,1200,33590,33
25/3/2015,11:29:00 AM,26040,1200,34730,33
25/3/2015,11:29:01 AM,26040,1200,33220,33
25/3/2015,11:29:01 AM,26040,1200,34050,33
25/3/2015,11:29:02 AM,26040,1200,34090,33
25/3/2015,11:29:02 AM,26040,1200,34100,33
25/3/2015,11:29:03 AM,26040,1200,34300,33
25/3/2015,11:29:03 AM,26060,1200,32840,33
25/3/2015,11:29:04 AM,26060,1200,32850,33
25/3/2015,11:29:04 AM,26080,1200,34520,33
25/3/2015,11:29:05 AM,26060,1200,35640,32
25/3/2015,11:29:06 AM,26060,1200,35410,32
25/3/2015,11:29:07 AM,26090,1200,34120,33
25/3/2015,11:29:08 AM,26090,1200,34970,33
25/3/2015,11:29:08 AM,26060,1100,36830,32
25/3/2015,11:29:09 AM,26090,1200,35150,32
25/3/2015,11:29:09 AM,26090,1200,33630,33
25/3/2015,11:29:09 AM,26090,1200,33800,33
25/3/2015,11:29:10 AM,26090,1200,33710,33
25/3/2015,11:29:10 AM,26090,1200,34510,33
25/3/2015,11:29:11 AM,26090,1200,35640,33
25/3/2015,11:29:11 AM,26090,1200,35500,32
25/3/2015,11:29:12 AM,26090,1200,34110,33
25/3/2015,11:29:12 AM,26100,1200,32490,33
25/3/2015,11:29:12 AM,26110,1200,34110,33
25/3/2015,11:29:13 AM,26110,1200,35170,33
25/3/2015,11:29:13 AM,26110,1200,33630,34
25/3/2015,11:29:14 AM,26110,1200,32130,33
25/3/2015,11:29:14 AM,26110,1200,31660,33
25/3/2015,11:29:14 AM,26110,1200,31860,32
25/3/2015,11:29:15 AM,26110,1200,31870,32
25/3/2015,11:29:15 AM,25980,0,41860,20
25/3/2015,11:29:16 AM,25910,0,42000,5
25/3/2015,11:29:16 AM,25900,300,41130,6
25/3/2015,11:29:17 AM,25910,500,40540,11
25/3/2015,11:29:17 AM,25960,900,38790,20
25/3/2015,11:29:18 AM,26030,1000,37520,27
25/3/2015,11:29:18 AM,26030,1200,35400,31
25/3/2015,11:29:19 AM,26040,1200,33860,33
25/3/2015,11:29:19 AM,26060,1200,32380,33
25/3/2015,11:29:20 AM,26060,1200,31560,33
25/3/2015,11:29:20 AM,26080,1200,31510,32
25/3/2015,11:29:21 AM,26090,1200,31900,33
25/3/2015,11:29:21 AM,26090,1200,33340,33
25/3/2015,11:29:21 AM,26090,1200,34470,33
25/3/2015,11:29:22 AM,26090,1200,32970,34
25/3/2015,11:29:22 AM,26090,1200,32950,33
25/3/2015,11:29:23 AM,26090,1200,32270,33
25/3/2015,11:29:23 AM,26090,1200,31650,33
25/3/2015,11:29:24 AM,26100,1100,30310,32
25/3/2015,11:29:24 AM,26110,1200,33380,33
25/3/2015,11:29:25 AM,26110,1200,33310,33
25/3/2015,11:29:25 AM,26110,1200,33400,33
25/3/2015,11:29:26 AM,25910,0,41870,12
25/3/2015,11:29:26 AM,25910,100,41620,5
25/3/2015,11:29:27 AM,25900,400,40700,9
25/3/2015,11:29:27 AM,25940,600,39650,14
25/3/2015,11:29:28 AM,25960,1000,37350,23
25/3/2015,11:29:28 AM,26010,1100,35950,27
25/3/2015,11:29:29 AM,26030,1100,34840,29
25/3/2015,11:29:29 AM,26030,1100,33280,31
25/3/2015,11:29:30 AM,26040,1200,31870,32
25/3/2015,11:29:30 AM,26040,1200,31590,33
25/3/2015,11:29:31 AM,26040,1200,31280,32
25/3/2015,11:29:31 AM,26090,400,34440,31
25/3/2015,11:29:32 AM,25880,0,42000,7
25/3/2015,11:29:32 AM,25880,200,41420,5
25/3/2015,11:29:33 AM,25900,400,40760,10
25/3/2015,11:29:38 AM,25910,800,39370,17
25/3/2015,11:29:39 AM,25960,1000,37650,26
25/3/2015,11:29:39 AM,26010,1200,35550,30
25/3/2015,11:29:40 AM,26030,1200,34960,32
25/3/2015,11:29:40 AM,26030,1100,35490,31
25/3/2015,11:29:40 AM,26030,1100,34560,30
25/3/2015,11:29:41 AM,25990,1000,33650,28
25/3/2015,11:29:41 AM,25980,900,34270,27
25/3/2015,11:29:42 AM,25980,900,34080,26
25/3/2015,11:29:42 AM,25980,800,34460,24
25/3/2015,11:29:43 AM,25980,700,34610,22
25/3/2015,11:29:43 AM,25960,700,35900,21
25/3/2015,11:29:44 AM,25950,700,35340,20
25/3/2015,11:29:44 AM,25930,700,33140,20
25/3/2015,11:29:46 AM,25910,700,33250,20
25/3/2015,11:29:46 AM,25910,700,32560,20
25/3/2015,11:29:46 AM,25910,700,31030,21
25/3/2015,11:29:47 AM,25930,800,30100,22
25/3/2015,11:29:47 AM,25910,800,28640,22
25/3/2015,11:29:48 AM,25910,700,28640,20
25/3/2015,11:29:48 AM,25910,700,30460,20
25/3/2015,11:29:48 AM,25850,0,40940,9
25/3/2015,11:29:49 AM,25820,100,40600,3
25/3/2015,11:29:49 AM,25830,300,39490,6
25/3/2015,11:29:50 AM,25830,500,38390,10
25/3/2015,11:29:50 AM,25850,700,35680,16
25/3/2015,11:29:51 AM,25850,700,34160,19
25/3/2015,11:29:51 AM,25850,700,33090,20
25/3/2015,11:29:51 AM,25850,700,32920,19
25/3/2015,11:29:52 AM,25850,600,32990,19
25/3/2015,11:29:52 AM,25850,600,32880,18
25/3/2015,11:29:53 AM,25850,600,34250,18
25/3/2015,11:29:53 AM,25850,600,35800,18
25/3/2015,11:29:53 AM,25850,700,35510,18
25/3/2015,11:29:54 AM,25850,700,33770,19
25/3/2015,11:29:54 AM,25850,700,33040,20
25/3/2015,11:29:55 AM,25850,700,32880,20
25/3/2015,11:29:55 AM,25850,700,31440,20
25/3/2015,11:29:55 AM,25850,700,32500,20
25/3/2015,11:29:56 AM,25850,800,33520,20
25/3/2015,11:29:56 AM,25870,800,33510,21
25/3/2015,11:29:57 AM,25860,800,35650,21
25/3/2015,11:29:58 AM,25850,700,36760,20
25/3/2015,11:29:58 AM,25850,700,35270,20
25/3/2015,11:29:59 AM,25850,800,33280,21
25/3/2015,11:29:59 AM,25870,800,33540,21
25/3/2015,11:29:59 AM,25900,800,32250,22
25/3/2015,11:30:00 AM,25900,800,30990,23
25/3/2015,11:30:00 AM,25900,900,30230,24
25/3/2015,11:30:01 AM,25900,900,30440,24
25/3/2015,11:30:01 AM,25910,900,33430,25
25/3/2015,11:30:02 AM,25780,0,41470,6
25/3/2015,11:30:02 AM,25780,200,40950,4
25/3/2015,11:30:02 AM,25780,400,40010,9
25/3/2015,11:30:03 AM,25830,700,38220,15
25/3/2015,11:30:03 AM,25850,900,36460,22
25/3/2015,11:30:04 AM,25860,900,34260,25
25/3/2015,11:30:04 AM,25900,1000,34150,26
25/3/2015,11:30:04 AM,25900,900,32620,26
25/3/2015,11:30:05 AM,25900,900,34030,26
25/3/2015,11:30:05 AM,25900,900,33880,25
25/3/2015,11:30:06 AM,25900,800,33600,24
25/3/2015,11:30:06 AM,25880,800,33540,22
25/3/2015,11:30:07 AM,25880,800,33650,22
25/3/2015,11:30:07 AM,25900,800,32130,23
25/3/2015,11:30:08 AM,25890,800,31130,23
25/3/2015,11:30:08 AM,25870,800,32500,22
25/3/2015,11:30:08 AM,25850,700,33270,21
25/3/2015,11:30:09 AM,25850,700,33020,20
25/3/2015,11:30:09 AM,25850,700,35290,20
25/3/2015,11:30:10 AM,25850,700,35600,20
25/3/2015,11:30:10 AM,25850,700,33770,20
25/3/2015,11:30:11 AM,25850,700,33250,21
25/3/2015,11:30:11 AM,25850,700,32900,21
25/3/2015,11:30:11 AM,25850,700,33150,20
25/3/2015,11:30:12 AM,25850,700,33230,20
25/3/2015,11:30:12 AM,25850,700,33050,20
25/3/2015,11:30:12 AM,25850,700,33250,20
25/3/2015,11:30:13 AM,25850,700,32470,20
25/3/2015,11:30:13 AM,25850,700,31400,19
25/3/2015,11:30:14 AM,25850,700,32750,19
25/3/2015,11:30:14 AM,25850,700,31890,20
25/3/2015,11:30:14 AM,25850,700,31130,20
25/3/2015,11:30:15 AM,25850,700,32660,20
25/3/2015,11:30:15 AM,25850,700,33310,21
25/3/2015,11:30:16 AM,25850,800,33290,21
25/3/2015,11:30:16 AM,25850,800,35710,21
25/3/2015,11:30:16 AM,25850,800,37050,21
25/3/2015,11:30:17 AM,25900,900,36440,24
25/3/2015,11:30:17 AM,25900,1000,34530,27
25/3/2015,11:30:18 AM,25910,1100,33800,28
25/3/2015,11:30:18 AM,25910,1000,32220,29
25/3/2015,11:30:19 AM,25910,1000,31030,29
25/3/2015,11:30:19 AM,25930,1000,29990,29
25/3/2015,11:30:20 AM,25950,1100,29890,29
25/3/2015,11:30:20 AM,25960,1200,32570,32
25/3/2015,11:30:21 AM,25820,0,42130,15
25/3/2015,11:30:22 AM,25780,100,41930,5
25/3/2015,11:30:22 AM,25830,400,41130,8
25/3/2015,11:30:22 AM,25830,600,40520,13
25/3/2015,11:30:23 AM,25900,1100,38290,23
25/3/2015,11:30:23 AM,25910,1100,37520,28
25/3/2015,11:30:24 AM,25960,1200,35070,33
25/3/2015,11:30:24 AM,25960,1200,33470,34
25/3/2015,11:30:25 AM,25980,1300,33740,35
25/3/2015,11:30:25 AM,25980,1200,32880,34
25/3/2015,11:30:26 AM,25990,1300,34550,34
25/3/2015,11:30:26 AM,26030,1200,32960,35
25/3/2015,11:30:27 AM,26030,1200,34440,34
25/3/2015,11:30:27 AM,26030,1200,35060,33
25/3/2015,11:30:28 AM,26030,1200,33320,33
25/3/2015,11:30:28 AM,26030,1200,34930,33
25/3/2015,11:30:29 AM,26030,1200,35230,33
25/3/2015,11:30:29 AM,26040,1200,33730,34
25/3/2015,11:30:30 AM,26040,1200,32180,34
25/3/2015,11:30:30 AM,26040,1200,31660,33
25/3/2015,11:30:31 AM,26040,1100,29400,32
25/3/2015,11:30:32 AM,26040,1200,31880,32
25/3/2015,11:30:32 AM,26040,1200,34690,33
25/3/2015,11:30:33 AM,26040,1200,32900,34
25/3/2015,11:30:35 AM,26040,1100,29730,32
25/3/2015,11:30:35 AM,26040,1100,30230,31
25/3/2015,11:30:36 AM,26060,1200,33190,32
25/3/2015,11:30:38 AM,26080,1200,34850,33
25/3/2015,11:30:38 AM,26080,1200,35510,33
25/3/2015,11:30:39 AM,26060,1200,36400,32
25/3/2015,11:30:39 AM,26040,1100,37160,31
25/3/2015,11:30:40 AM,26040,900,38060,29
25/3/2015,11:30:40 AM,26030,800,38850,25
25/3/2015,11:30:40 AM,25980,600,39750,21
25/3/2015,11:30:41 AM,25980,600,39910,18
25/3/2015,11:30:41 AM,25980,800,38970,21
25/3/2015,11:30:42 AM,26010,1000,38160,25
25/3/2015,11:30:42 AM,26030,1000,37310,28
25/3/2015,11:30:42 AM,26030,1100,36460,30
25/3/2015,11:30:43 AM,26040,1200,35680,32
25/3/2015,11:30:43 AM,26060,1200,34970,33
25/3/2015,11:30:44 AM,26090,1200,34200,34
25/3/2015,11:30:44 AM,26090,1200,33080,34
25/3/2015,11:30:45 AM,26090,1200,31620,33
25/3/2015,11:30:45 AM,26090,1100,29770,32
25/3/2015,11:30:45 AM,26060,1100,29750,31
25/3/2015,11:30:46 AM,26090,1200,32020,32
25/3/2015,11:30:46 AM,26090,1200,33780,33
25/3/2015,11:30:47 AM,26090,1200,34440,33
25/3/2015,11:30:47 AM,26100,1200,35150,33
25/3/2015,11:30:48 AM,26110,1100,35840,32
